Low,低,
MIT License,MIT License,
Madam,Madam,
Main Section,Main Section,
Main Section (HTML),Main Section (HTML),
Main Section (Markdown),Main Section (Markdown),
Maintenance Manager,Maintenance Manager,
Maintenance User,Maintenance User,
Major,Major,
"Make ""name"" searchable in Global Search","Make ""name"" searchable in Global Search",
Make Attachment Public (by default),Make Attachment Public (by default),
Make Attachments Public by Default,Make Attachments Public by Default,
Make sure to configure a Social Login Key before disabling to prevent lockout,Make sure to configure a Social Login Key before disabling to prevent lockout,
Make use of longer keyboard patterns,Make use of longer keyboard patterns,
Make {0},Make {0},
Makes the page public,Makes the page public,
Male,男性,
Manage 3rd party apps,Manage 3rd party apps,
Manage Billing,Manage Billing,
Mandatory,必須,
Mandatory Depends On,Mandatory Depends On,
Mandatory Depends On (JS),Mandatory Depends On (JS),
Mandatory Information missing:,Mandatory Information missing:,
Mandatory field: set role for,Mandatory field: set role for,
Mandatory field: {0},Mandatory field: {0},
"Mandatory fields required in table {0}, Row {1}","Mandatory fields required in table {0}, Row {1}",
Mandatory fields required in {0},Mandatory fields required in {0},
Mandatory:,Mandatory:,
Map,Map,
Map Columns,Map Columns,
Map View,Map View,
Map columns from {0} to fields in {1},Map columns from {0} to fields in {1},
Map route parameters into form variables. Example <code>/project/&lt;name&gt;</code>,Map route parameters into form variables. Example <code>/project/&lt;name&gt;</code>,
Mapping column {0} to field {1},Mapping column {0} to field {1},
Margin Bottom,Margin Bottom,
Margin Left,Margin Left,
Margin Right,Margin Right,
Margin Top,Margin Top,
MariaDB Variables,MariaDB Variables,
Mark all as read,Mark all as read,
Mark as Read,Mark as Read,
Mark as Spam,Mark as Spam,
Mark as Unread,Mark as Unread,
Markdown,Markdown,
Markdown Editor,Markdown Editor,
Marked As Spam,Marked As Spam,
Marketing Manager,Marketing Manager,
Mask,Mask,
Master,マスタ,
Max 500 records at a time,Max 500 records at a time,
Max Attachments,Max Attachments,
Max File Size (MB),Max File Size (MB),
Max Height,Max Height,
Max Length,Max Length,
Max Report Rows,Max Report Rows,
Max Value,Max Value,
Max attachment size,Max attachment size,
Max auto email report per user,Max auto email report per user,
Max signups allowed per hour,Max signups allowed per hour,
Max width for type Currency is 100px in row {0},Max width for type Currency is 100px in row {0},
Maximum,最大,
Maximum Attachment Limit of {0} has been reached for {1} {2}.,Maximum Attachment Limit of {0} has been reached for {1} {2}.,
Maximum attachment limit of {0} has been reached.,Maximum attachment limit of {0} has been reached.,
Maximum {0} rows allowed,Maximum {0} rows allowed,
Maybe,Maybe,
Me,Me,
Meaning of Different Permission Types,Meaning of Different Permission Types,
Medium,中,
Meeting,Meeting,
Meets Condition?,Meets Condition?,
Memory Usage,Memory Usage,
Memory Usage in MB,Memory Usage in MB,
Mention,メンション,
Mentions,メンション,
Menu,Menu,
Merge with existing,Merge with existing,
Merging is only possible between Group-to-Group or Leaf Node-to-Leaf Node,Merging is only possible between Group-to-Group or Leaf Node-to-Leaf Node,
Message,メッセージ,
Message Examples,Message Examples,
Message ID,Message ID,
Message Parameter,Message Parameter,
Message Sent,Message Sent,
Message Type,メッセージ種類,
Message clipped,Message clipped,
Message from server: {0},Message from server: {0},
Message not setup,Message not setup,
Message to be displayed on successful completion,Message to be displayed on successful completion,
Message-id,Message-id,
Messages,メッセージ,
Messaging CRM Campagin,Messaging CRM Campagin,
Meta,Meta,
Meta Description,Meta Description,
Meta Image,Meta Image,
Meta Tags,Meta Tags,
Meta Title,Meta Title,
Meta description,Meta description,
Meta image,Meta image,
Meta title,Meta title,
Meta title for SEO,Meta title for SEO,
Metadata,メタデータ,
Method,メソッド,
Method Not Allowed,Method Not Allowed,
Method is required to create a number card,Method is required to create a number card,
Mid Center,Mid Center,
Middle Name,Middle名,
Milestone,Milestone,
Milestone Tracker,Milestone Tracker,
Minimum,最小,
Minimum Password Score,Minimum Password Score,
Minor,マイナー,
Minutes,Minutes,Duration
Minutes After,Minutes After,
Minutes Before,Minutes Before,
Minutes Offset,Minutes Offset,
Misconfigured,Misconfigured,
Miss,Miss,
Missing DocType,Missing DocType,
Missing Field,Missing Field,
Missing Fields,Missing Fields,
Missing Filters Required,Missing Filters Required,
Missing Permission,Missing Permission,
Missing Value,Missing Value,
Missing Values Required,Missing Values Required,
Mobile,モバイル,
Mobile No,Mobile No,
Modal Trigger,Modal Trigger,
Module,モジュール,
Module (for export),Module (for export),
Module Def,Module Def,
Module HTML,Module HTML,
Module Name,モジュール名,
Module Onboarding,Module Onboarding,
Module Profile,Module Profile,
Module Profile Name,Module Profile名,
Module onboarding progress reset,Module onboarding progress reset,
Module to Export,Module to Export,
Module {} not found,Module {}が見つかりません,
Modules,モジュール,
Modules HTML,Modules HTML,
Monday,月曜日,
Monospace,Monospace,
Month,月,
Monthly,月次,
Monthly Long,Monthly Long,
Monthly Rank,Monthly Rank,
More,詳細,
More Info,More Info,
More Information,詳細情報,
More articles on {0},More articles on {0},
More content for the bottom of the page.,More content for the bottom of the page.,
Most Used,Most Used,
Most probably your password is too long.,Most probably your password is too long.,
Move,移動,
Move To,Move To,
Move To Trash,Move To Trash,
Move current and all subsequent sections to a new tab,Move current and all subsequent sections to a new tab,
Move cursor to above row,Move cursor to above row,
Move cursor to below row,Move cursor to below row,
Move cursor to next column,Move cursor to next column,
Move cursor to previous column,Move cursor to previous column,
Move sections to new tab,Move sections to new tab,
Move the current field and the following fields to a new column,Move the current field and the following fields to a new column,
Move to Row Number,Move to Row Number,
Move to next step when clicked inside highlighted area.,Move to next step when clicked inside highlighted area.,
Mozilla doesn't support :has() so you can pass parent selector here as workaround,Mozilla doesn't support :has() so you can pass parent selector here as workaround,
Mrs,Mrs,
Multiple root nodes not allowed.,Multiple root nodes not allowed.,
Must be a publicly accessible Google Sheets URL,Must be a publicly accessible Google Sheets URL,
"Must be enclosed in '()' and include '{0}', which is a placeholder for the user/login name. i.e. (&(objectclass=user)(uid={0}))","Must be enclosed in '()' and include '{0}', which is a placeholder for the user/login name. i.e. (&(objectclass=user)(uid={0}))",
"Must be of type ""Attach Image""","Must be of type ""Attach Image""",
Must have report permission to access this report.,Must have report permission to access this report.,
Must specify a Query to run,Must specify a Query to run,
Mute Sounds,Mute Sounds,
My Account,My Account,
My Device,My Device,
My Filter,My Filter,
MyISAM,MyISAM,
"NOTE: If you add states or transitions in the table, it will be reflected in the Workflow Builder but you will have to position them manually. Also Workflow Builder is currently in <b>BETA</b>.","NOTE: If you add states or transitions in the table, it will be reflected in the Workflow Builder but you will have to position them manually. Also Workflow Builder is currently in <b>BETA</b>.",
NOTE: This box is due for depreciation. Please re-setup LDAP to work with the newer settings,NOTE: This box is due for depreciation. Please re-setup LDAP to work with the newer settings,
Name,名前,
Name (Doc Name),Name (Doc Name),
"Name already taken, please set a new name","Name already taken, please set a new name",
Name cannot contain special characters like {0},Name cannot contain special characters like {0},
Name of the Document Type (DocType) you want this field to be linked to. e.g. Customer,Name of the Document Type (DocType) you want this field to be linked to. e.g. Customer,
Name of the new Print Format,Name of the new Print Format,
Name of {0} cannot be {1},Name of {0} cannot be {1},
Names and surnames by themselves are easy to guess.,Names and surnames by themselves are easy to guess.,
Naming,命名,
"Naming Options:
<ol><li><b>field:[fieldname]</b> - By Field</li><li><b>naming_series:</b> - By Naming Series (field called naming_series must be present)</li><li><b>Prompt</b> - Prompt user for a name</li><li><b>[series]</b> - Series by prefix (separated by a dot); for example PRE.#####</li>
<li><b>format:EXAMPLE-{MM}morewords{fieldname1}-{fieldname2}-{#####}</b> - Replace all braced words (fieldnames, date words (DD, MM, YY), series) with their value. Outside braces, any characters can be used.</li></ol>","Naming Options:
<ol><li><b>field:[fieldname]</b> - By Field</li><li><b>naming_series:</b> - By Naming Series (field called naming_series must be present)</li><li><b>Prompt</b> - Prompt user for a name</li><li><b>[series]</b> - Series by prefix (separated by a dot); for example PRE.#####</li>
<li><b>format:EXAMPLE-{MM}morewords{fieldname1}-{fieldname2}-{#####}</b> - Replace all braced words (fieldnames, date words (DD, MM, YY), series) with their value. Outside braces, any characters can be used.</li></ol>",
Naming Rule,Naming Rule,
Naming Series,Naming Series,
Naming Series mandatory,Naming Series mandatory,
Navbar,Navbar,
Navbar Item,Navbar Item,
Navbar Settings,Navbar設定,
Navbar Template,Navbarテンプレート,
Navbar Template Values,Navbar Template Values,
Navigate to main content,Navigate to main content,
Navigation Buttons,Navigation Buttons,
Navigation Settings,ナビゲーション設定,
Need Help?,Need Help?,
Need Workspace Manager role to edit private workspace of other users,Need Workspace Manager role to edit private workspace of other users,
Negative Value,Negative Value,
Nested filters must be provided as a list or tuple.,Nested filters must be provided as a list or tuple.,
Nested set error. Please contact the Administrator.,Nested set error. Please contact the Administrator.,
Network Printer Settings,Network Printer設定,
Never,しない,
New,新規,
New Activity,新規Activity,
New Address,新規Address,
New Chart,新規Chart,
New Contact,新規Contact,
New Custom Block,新規Custom Block,
New Custom Print Format,新規Custom Print Format,
New Document Form,新規Document Form,
New Document Shared {0},新規Document Shared {0},
New Email,新規メール,
New Email Account,新規Email Account,
New Event,新規イベント,
New Folder,新規フォルダ,
New Kanban Board,新規Kanban Board,
New Links,新規リンク,
New Mention on {0},新規Mention on {0},
New Message from Website Contact Page,新規Message from Website Contact Page,
New Name,新規名,
New Notification,新規Notification,
New Number Card,新規Number Card,
New Onboarding,新規Onboarding,
New Password,新規パスワード,
New Print Format Name,New Print Format名,
New Quick List,New Quickリスト,
New Report name,新規Report name,
New Role,新規ロール,
New Shortcut,新規ショートカット,
New Users (Last 30 days),新規Users (Last 30 days),
New Value,新規値,
New Workflow Name,New Workflow名,
New Workspace,新規ワークスペース,
"New line separated list of allowed public client URLs (eg <code>https://frappe.io</code>), or <code>*</code> to accept all.
<br>
Public clients are restricted by default.","新規line separated list of allowed public client URLs (eg <code>https://frappe.io</code>), or <code>*</code> to accept all.
<br>
Public clients are restricted by default.",
New line separated list of scope values.,新規line separated list of scope values.,
"New lines separated list of strings representing ways to contact people responsible for this client, typically email addresses.","新規lines separated list of strings representing ways to contact people responsible for this client, typically email addresses.",
New password cannot be same as old password,新規password cannot be same as old password,
New updates are available,新規updates are available,
New users will have to be manually registered by system managers.,新規users will have to be manually registered by system managers.,
New value to be set,新規value to be set,
New {0},新規{0},
New {0} Created,新規{0} Created,
New {0} {1} added to Dashboard {2},新規{0} {1} added to Dashboard {2},
New {0} {1} created,新規{0} {1} created,
New {0}: {1},新規{0}: {1},
New {} releases for the following apps are available,新規{} releases for the following apps are available,
Newly created user {0} has no roles enabled.,Newly created user {0} has no roles enabled.,
Newsletter Manager,Newsletter Manager,
Next,Next,
Next 14 Days,Next 14 Days,
Next 30 Days,Next 30 Days,
Next 6 Months,Next 6 Months,
Next 7 Days,Next 7 Days,
Next Action Email Template,Next Action Emailテンプレート,
Next Actions,Next Actions,
Next Actions HTML,Next Actions HTML,
Next Document,Next Document,
Next Execution,Next Execution,
Next Form Tour,Next Form Tour,
Next Month,Next Month,
Next Quarter,Next Quarter,
Next Schedule Date,Next Schedule Date,
Next Scheduled Date,Next Scheduled Date,
Next State,Next State,
Next Step Condition,Next Step Condition,
Next Sync Token,Next Sync Token,
Next Week,Next Week,
Next Year,Next Year,
Next actions,Next actions,
Next on Click,Next on Click,
No,いいえ,
No Active Sessions,No Active Sessions,
No Copy,No Copy,
No Data,No Data,
No Data...,No Data...,
No Email Account,No Email Account,
No Email Accounts Assigned,No Email Accounts Assigned,
No Email field found in {0},No Email field found in {0},
No Emails,No Emails,
No Entry for the User {0} found within LDAP!,No Entry for the User {0} found within LDAP!,
No Filters Set,No Filters Set,
No Google Calendar Event to sync.,No Google Calendar Event to sync.,
No Images,No Images,
No LDAP User found for email: {0},No LDAP User found for email: {0},
No Label,No Label,
No Letterhead,No Letterhead,
No Name Specified for {0},No Name Specified for {0},
No New notifications,No New notifications,
No Permissions Specified,No Permissions Specified,
No Permissions set for this criteria.,No Permissions set for this criteria.,
No Permitted Charts,No Permitted Charts,
No Permitted Charts on this Dashboard,No Permitted Charts on this Dashboard,
No Preview,No Preview,
No Preview Available,No Preview Available,
No Printer is Available.,No Printer is Available.,
No RQ Workers connected. Try restarting the bench.,No RQ Workers connected. Try restarting the bench.,
No Results,No Results,
No Results found,結果が見つかりません,
No Roles Specified,No Roles Specified,
No Select Field Found,No Select Field Found,
No Suggestions,No Suggestions,
No Tags,No Tags,
No Upcoming Events,No Upcoming Events,
No activities to show,No activities to show,
No address added yet.,No address added yet.,
No alerts for today,No alerts for today,
No automatic optimization suggestions available.,No automatic optimization suggestions available.,
No changes in document,No changes in document,
No changes made,No changes made,
No changes made because old and new name are the same.,No changes made because old and new name are the same.,
No changes to sync,No changes to sync,
No changes to update,No changes to update,
No comments yet.,No comments yet.,
No contacts added yet.,No contacts added yet.,
No contacts linked to document,No contacts linked to document,
No currency fields in {0},No currency fields in {0},
No data to export,No data to export,
No default Address Template found. Please create a new one from Setup > Printing and Branding > Address Template.,No default Address Template found. Please create a new one from Setup > Printing and Branding > Address Template.,
No documents found tagged with {0},No documents found tagged with {0},
No email account associated with the User. Please add an account under User > Email Inbox.,No email account associated with the User. Please add an account under User > Email Inbox.,
No email addresses to invite,No email addresses to invite,
No failed logs,No failed logs,
"No fields found that can be used as a Kanban Column. Use the Customize Form to add a Custom Field of type ""Select"".","No fields found that can be used as a Kanban Column. Use the Customize Form to add a Custom Field of type ""Select"".",
No file attached,No file attached,
No filters found,filtersが見つかりません,
No filters selected,No filters selected,
No further records,No further records,
No matching records. Search something new,No matching records. Search something new,
No more items to display,No more items to display,
"No need for symbols, digits, or uppercase letters.","No need for symbols, digits, or uppercase letters.",
No new Google Contacts synced.,No new Google Contacts synced.,
No of Columns,No of Columns,
No of Requested SMS,No of Requested SMS,
No of Rows (Max 500),No of Rows (Max 500),
No of Sent SMS,No of Sent SMS,
No permission for {0},No permission for {0},
No permission to '{0}' {1},No permission to '{0}' {1},
No permission to read {0},No permission to read {0},
No permission to {0} {1} {2},No permission to {0} {1} {2},
No records deleted,No records deleted,
No records present in {0},No records present in {0},
No records tagged.,No records tagged.,
No records will be exported,No records will be exported,
No rows,No rows,
No rows selected,No rows selected,
No subject,No subject,
No template found at path: {0},No template found at path: {0},
No user has the role <strong>{0}</strong>,No user has the role <strong>{0}</strong>,
No values to show,No values to show,
No {0},No {0},
No {0} found,{0}が見つかりません,
No {0} found with matching filters. Clear filters to see all {0}.,No {0} found with matching filters. Clear filters to see all {0}.,
No {0} mail,No {0} mail,
No.,番号,Title of the 'row number' column
Nomatim,Nomatim,
Non Negative,Non Negative,
Non-Conforming,Non-Conforming,
None,なし,
None: End of Workflow,None: End of Workflow,
Normalized Copies,Normalized Copies,
Normalized Query,Normalized Query,
Not Allowed,Not Allowed,
Not Allowed: Disabled User,Not Allowed: Disabled User,
Not Ancestors Of,Not Ancestors Of,
Not Descendants Of,Not Descendants Of,
Not Equals,Not Equals,
Not Found,Not Found,
Not Helpful,Not Helpful,
Not In,Not In,
Not Like,Not Like,
Not Linked to any record,Not Linked to any record,
Not Nullable,Not Nullable,
Not Permitted,Not Permitted,
Not Permitted to read {0},Not Permitted to read {0},
Not Published,Not Published,
Not Saved,Not Saved,
Not Seen,Not Seen,
Not Sent,Not Sent,
Not a valid Comma Separated Value (CSV File),Not a valid Comma Separated Value (CSV File),
Not a valid User Image.,Not a valid User Image.,
Not a valid Workflow Action,Not a valid Workflow Action,
Not a valid user,Not a valid user,
Not active,Not active,
Not allowed for {0}: {1},Not allowed for {0}: {1},
"Not allowed to attach {0} document, please enable Allow Print For {0} in Print Settings","Not allowed to attach {0} document, please enable Allow Print For {0} in Print設定",
Not allowed to create custom Virtual DocType.,Not allowed to create custom Virtual DocType.,
Not allowed to print cancelled documents,Not allowed to print cancelled documents,
Not allowed to print draft documents,Not allowed to print draft documents,
Not allowed via controller permission check,Not allowed via controller permission check,
Not found,Not found,
Not in Developer Mode,Not in Developer Mode,
Not in Developer Mode! Set in site_config.json or make 'Custom' DocType.,Not in Developer Mode! Set in site_config.json or make 'Custom' DocType.,
Not permitted,Not permitted,
Not permitted to view {0},Not permitted to view {0},
Not permitted. {0}.,Not permitted. {0}.,
Note,Note,
Note Seen By,Note Seen By,
Note:,Note:,
Note: Changing the Page Name will break previous URL to this page.,Note: Changing the Page Name will break previous URL to this page.,
Note: Etc timezones have their signs reversed.,Note: Etc timezones have their signs reversed.,
"Note: For best results,  images must be of the same size and width must be greater than height.","Note: For best results,  images must be of the same size and width must be greater than height.",
Note: Multiple sessions will be allowed in case of mobile device,Note: Multiple sessions will be allowed in case of mobile device,
Note: This will be shared with user.,Note: This will be shared with user.,
Note: Your request for account deletion will be fulfilled within {0} hours.,Note: Your request for account deletion will be fulfilled within {0} hours.,
Notes:,Notes:,
Nothing New,Nothing New,
Nothing left to redo,Nothing left to redo,
Nothing left to undo,Nothing left to undo,
Nothing to show,Nothing to show,
Nothing to update,Nothing to update,
Notification,通知,
Notification Log,Notification Log,
Notification Recipient,Notification Recipient,
Notification Settings,Notification設定,
Notification Subscribed Document,Notification Subscribed Document,
Notification sent to,Notification sent to,
Notification: customer {0} has no Mobile number set,Notification: customer {0} has no Mobile number set,
Notification: document {0} has no {1} number set (field: {2}),Notification: document {0} has no {1} number set (field: {2}),
Notification: user {0} has no Mobile number set,Notification: user {0} has no Mobile number set,
Notifications,Notifications,
Notifications Disabled,Notifications Disabled,
Notifications and bulk mails will be sent from this outgoing server.,Notifications and bulk mails will be sent from this outgoing server.,
Notify Users On Every Login,Notify Users On Every Login,
Notify by Email,Notify by Email,
Notify by email,Notify by email,
Notify if unreplied,Notify if unreplied,
Notify if unreplied for (in mins),Notify if unreplied for (in mins),
Notify users with a popup when they log in,Notify users with a popup when they log in,
Now,Now,
Number,番号,
Number Card,Number Card,
Number Card Link,Number Card Link,
Number Card Name,Number Card名,
Number Cards,Number Cards,
Number Format,Number Format,
Number of Backups,Number of Backups,
Number of Groups,Number of Groups,
Number of Queries,Number of Queries,
"Number of attachment fields are more than {}, limit updated to {}.","Number of attachment fields are more than {}, limit updated to {}.",
Number of backups must be greater than zero.,Number of backups must be greater than zero.,
Number of columns for a field in a Grid (Total Columns in a grid should be less than 11),Number of columns for a field in a Grid (Total Columns in a grid should be less than 11),
Number of columns for a field in a List View or a Grid (Total Columns should be less than 11),Number of columns for a field in a List View or a Grid (Total Columns should be less than 11),
Number of days after which the document Web View link shared on email will be expired,Number of days after which the document Web View link shared on email will be expired,
Number of keys,Number of keys,
Number of onsite backups,Number of onsite backups,
OAuth,OAuth,
OAuth Authorization Code,OAuth Authorization Code,
OAuth Bearer Token,OAuth Bearer Token,
OAuth Client,OAuth Client,
OAuth Client ID,OAuth Client ID,
OAuth Client Role,OAuth Client Role,
OAuth Error,OAuth Error,
OAuth Provider Settings,OAuth Provider設定,
OAuth Scope,OAuth Scope,
OAuth Settings,OAuth設定,
"OAuth has been enabled but not authorised. Please use ""Authorise API Access"" button to do the same.","OAuth has been enabled but not authorised. Please use ""Authorise API Access"" button to do the same.",
OPTIONS,OPTIONS,
OR,OR,
OTP App,OTP App,
OTP Issuer Name,OTP Issuer名,
OTP SMS Template,OTP SMSテンプレート,
OTP SMS Template must contain <code>{0}</code> placeholder to insert the OTP.,OTP SMS Template must contain <code>{0}</code> placeholder to insert the OTP.,
OTP Secret Reset - {0},OTP Secret Reset - {0},
OTP Secret has been reset. Re-registration will be required on next login.,OTP Secret has been reset. Re-registration will be required on next login.,
OTP setup using OTP App was not completed. Please contact Administrator.,OTP setup using OTP App was not completed. Please contact Administrator.,
Occurrences,Occurrences,
Off,Off,
Office,Office,
Office 365,Office 365,
Official Documentation,Official Documentation,
Offset X,Offset X,
Offset Y,Offset Y,
Offset must be a non-negative integer,Offset must be a non-negative integer,
Old Password,Old Password,
Old and new fieldnames are same.,Old and new fieldnames are same.,
Older backups will be automatically deleted,Older backups will be automatically deleted,
Oldest Unscheduled Job,Oldest Unscheduled Job,
On Hold,On Hold,
On Payment Authorization,On Payment Authorization,
On Payment Charge Processed,On Payment Charge Processed,
On Payment Failed,On Payment Failed,
On Payment Mandate Acquisition Processed,On Payment Mandate Acquisition Processed,
On Payment Mandate Charge Processed,On Payment Mandate Charge Processed,
On Payment Paid,On Payment Paid,
"On checking this option, URL will be treated like a jinja template string","On checking this option, URL will be treated like a jinja template string",
On or After,On or After,
On or Before,On or Before,
"On {0}, {1} wrote:","On {0}, {1} wrote:",
Onboard,Onboard,
Onboarding Name,Onboarding名,
Onboarding Permission,Onboarding Permission,
Onboarding Status,Onboarding Status,
Onboarding Step,Onboarding Step,
Onboarding Step Map,Onboarding Step Map,
Onboarding complete,Onboarding complete,
"Once submitted, submittable documents cannot be changed. They can only be Cancelled and Amended.","Once submitted, submittable documents cannot be changed. They can only be Cancelled and Amended.",
"Once you have set this, the users will only be able access documents (eg. Blog Post) where the link exists (eg. Blogger).","Once you have set this, the users will only be able access documents (eg. Blog Post) where the link exists (eg. Blogger).",
One Last Step,One Last Step,
One Time Password (OTP) Registration Code from {},One Time Password (OTP) Registration Code from {},
One of,One of,
Only 200 inserts allowed in one request,Only 200 inserts allowed in one request,
Only Administrator can delete Email Queue,Only Administrator can delete Email Queue,
Only Administrator can edit,Only Administrator can edit,
Only Administrator can save a standard report. Please rename and save.,Only Administrator can save a standard report. Please rename and save.,
Only Administrator is allowed to use Recorder,Only Administrator is allowed to use Recorder,
Only Allow Edit For,Only Allow Edit For,
Only Options allowed for Data field are:,Only Options allowed for Data field are:,
Only Send Records Updated in Last X Hours,Only Send Records Updated in Last X Hours,
Only System Managers can make this file public.,Only System Managers can make this file public.,
Only Workspace Manager can edit public workspaces,Only Workspace Manager can edit public workspaces,
Only allow System Managers to upload public files,Only allow System Managers to upload public files,
Only allowed to export customizations in developer mode,Only allowed to export customizations in developer mode,
Only draft documents can be discarded,Only draft documents can be discarded,
Only for,Only for,
Only mandatory fields are necessary for new records. You can delete non-mandatory columns if you wish.,Only mandatory fields are necessary for new records. You can delete non-mandatory columns if you wish.,
Only one {0} can be set as primary.,Only one {0} can be set as primary.,
Only reports of type Report Builder can be deleted,Only reports of type Report Builder can be deleted,
Only reports of type Report Builder can be edited,Only reports of type Report Builder can be edited,
Only standard DocTypes are allowed to be customized from Customize Form.,Only standard DocTypes are allowed to be customized from Customize Form.,
Only the Administrator can delete a standard DocType.,Only the Administrator can delete a standard DocType.,
Only the assignee can complete this to-do.,Only the assignee can complete this to-do.,
Only {0} emailed reports are allowed per user.,Only {0} emailed reports are allowed per user.,
Oops! Something went wrong.,Oops! Something went wrong.,
Open,未処理,
Open Awesomebar,Open Awesomebar,
Open Communication,Open Communication,
Open Document,Open Document,
Open Documents,Open Documents,
Open Help,Open Help,
Open Link,Open Link,
Open Reference Document,Open Reference Document,
Open Settings,未処理設定,
Open Source Applications for the Web,Open Source Applications for the Web,
Open Translation,Open Translation,
Open URL in a New Tab,Open URL in a New Tab,
Open a dialog with mandatory fields to create a new record quickly. There must be at least one mandatory field to show in dialog.,Open a dialog with mandatory fields to create a new record quickly. There must be at least one mandatory field to show in dialog.,
Open a module or tool,Open a module or tool,
Open console,Open console,
Open in a new tab,Open in a new tab,
Open in new tab,Open in new tab,
Open reference document,Open reference document,
Open your authentication app on your mobile phone.,Open your authentication app on your mobile phone.,
Open {0},Open {0},
OpenID Configuration,OpenID Configuration,
OpenID Configuration fetched successfully!,OpenID Configuration fetched successfully!,
OpenLDAP,OpenLDAP,
Opened,開封済,
Operation,Operation,
Operator must be one of {0},Operator must be one of {0},
Operator {0} requires exactly 2 arguments (left and right operands),Operator {0} requires exactly 2 arguments (left and right operands),
Optimize,Optimize,
Optimizing image...,Optimizing image...,
Option 1,Option 1,
Option 2,Option 2,
Option 3,Option 3,
Option {0} for field {1} is not a child table,Option {0} for field {1} is not a child table,
Optional: Always send to these ids. Each Email Address on a new row,Optional: Always send to these ids. Each Email Address on a new row,
Optional: The alert will be sent if this expression is true,Optional: The alert will be sent if this expression is true,
Options,オプション,
Options 'Dynamic Link' type of field must point to another Link Field with options as 'DocType',Options 'Dynamic Link' type of field must point to another Link Field with options as 'DocType',
Options Help,Options Help,
Options for Rating field can range from 3 to 10,Options for Rating field can range from 3 to 10,
Options for select. Each option on a new line.,Options for select. Each option on a new line.,
Options for {0} must be set before setting the default value.,Options for {0} must be set before setting the default value.,
Options is required for field {0} of type {1},Options is required for field {0} of type {1},
Options not set for link field {0},Options not set for link field {0},
Orange,Orange,
Order,注文,
Order By must be a string,Order By must be a string,
Org History,Org History,
Org History Heading,Org History Heading,
Orientation,Orientation,
Original,元の,
Original Value,Original Value,
Other,その他,
Outgoing,送信,
Outgoing (SMTP) Settings,Outgoing (SMTP)設定,
Outgoing Emails (Last 7 days),Outgoing Emails (Last 7 days),
Outgoing Server,Outgoing Server,
Outgoing Settings,送信設定,
Outgoing email account not correct,Outgoing email account not correct,
Outlook.com,Outlook.com,
Output,出力,
Overview,概要,
PATCH,PATCH,
PDF,PDF,
PDF Generation in Progress,PDF Generation in Progress,
PDF Generator,PDF Generator,
PDF Page Height (in mm),PDF Page Height (in mm),
PDF Page Size,PDF Page Size,
PDF Page Width (in mm),PDF Page Width (in mm),
PDF Settings,PDF設定,
PDF generation failed,PDF generation failed,
PDF generation failed because of broken image links,PDF generation failed because of broken image links,
PDF generation may not work as expected.,PDF generation may not work as expected.,
"PDF printing via ""Raw Print"" is not supported.","PDF printing via ""Raw Print"" is not supported.",
PID,PID,
POST,POST,
PUT,PUT,
Package,パッケージ,
Package Import,Package Import,
Package Name,パッケージ名,
Package Release,Package Release,
Page,ページ,
Page Break,Page Break,
Page Builder,Page Builder,
Page Building Blocks,Page Building Blocks,
Page HTML,Page HTML,
Page Height (in mm),Page Height (in mm),
Page Margins,Page Margins,
Page Name,ページ名,
Page Number,Page Number,
Page Route,Page Route,
Page Settings,ページ設定,
Page Shortcuts,Page Shortcuts,
Page Size,Page Size,
Page Title,Page Title,
Page Width (in mm),Page Width (in mm),
Page has expired!,Page has expired!,
Page height and width cannot be zero,Page height and width cannot be zero,
Page not found,ページが見つかりません,
"Page to show on the website
",Page to show on the website,
Page {0} of {1},Page {0} of {1},
Parameter,Parameter,
Parent,親,
Parent DocType,Parent DocType,
Parent Document Type,Parent Document種類,
Parent Document Type is required to create a number card,Parent Document Type is required to create a number card,
Parent Element Selector,Parent Element Selector,
Parent Field,Parent Field,
Parent Field (Tree),Parent Field (Tree),
Parent Field must be a valid fieldname,Parent Field must be a valid fieldname,
Parent Icon,Parent Icon,
Parent Label,Parent Label,
Parent Missing,Parent Missing,
Parent Page,Parent Page,
Parent Table,Parent Table,
Parent document type is required to create a dashboard chart,Parent document type is required to create a dashboard chart,
Parent is the name of the document to which the data will get added to.,Parent is the name of the document to which the data will get added to.,
Parent-to-child or child-to-different-child grouping is not allowed.,Parent-to-child or child-to-different-child grouping is not allowed.,
Parentfield not specified in {0}: {1},Parentfield not specified in {0}: {1},
"Parenttype, Parent and Parentfield are required to insert a child record","Parenttype, Parent and Parentfield are required to insert a child record",
Partial,一部,
Partial Success,Partial Success,
Partially Sent,Partially Sent,
Participants,参加者,
Pass,Pass,
Passive,Passive,
Password,パスワード,
Password Email Sent,Password Email Sent,
Password Reset,Password Reset,
Password Reset Link Generation Limit,Password Reset Link Generation Limit,
Password cannot be filtered,Password cannot be filtered,
Password changed successfully.,Password changed successfully.,
Password for Base DN,Password for Base DN,
Password is required or select Awaiting Password,Password is required or select Awaiting Password,
Password is valid. 👍,Password is valid. 👍,
Password missing in Email Account,Password missing in Email Account,
Password not found for {0} {1} {2},Password not found for {0} {1} {2},
Password requirements not met,Password requirements not met,
Password reset instructions have been sent to {}'s email,Password reset instructions have been sent to {}'s email,
Password set,Password set,
Password size exceeded the maximum allowed size,Password size exceeded the maximum allowed size,
