Please select atleast one specimen!,atleast one specimen!を選択してください,
Please select patient,patientを選択してください,
Please set Customer in Patient {0},Please set Customer in Patient {0},
Please set a Customer linked to the Patient,Please set a Customer linked to the Patient,
Please set a valid Service Unit Capacity to enable Overlapping Appointments,Please set a valid Service Unit Capacity to enable Overlapping Appointments,
"Please set defaults for Customer Group, Territory and Selling Price List in Selling Settings","Please set defaults for Customer Group, Territory and Selling Price List in Selling設定",
Please set the Paid Amount first,Please set the Paid Amount first,
Policy Expiry Date,Policy Expiry Date,
Policy Number,Policy Number,
Portal Image,Portal Image,
Position In Queue,Position In Queue,
"Position In Queue after ""Check In""","Position In Queue after ""Check In""",
Post-Op,Post-Op,
Post-op Nursing Checklist Template,Post-op Nursing Checklistテンプレート,
Posting Date,Posting Date,
Posting Date Based on,Posting Date Based on,
Practitioner,医師,
Practitioner Availability,Practitioner Availability,
Practitioner Availability End time must be after Start time.,Practitioner Availability End time must be after Start time.,
Practitioner Availability Start and End times are required.,Practitioner Availability Start and End times are required.,
Practitioner Availability:,Practitioner Availability:,
Practitioner Email,Practitioner Email,
Practitioner Name,Practitioner名,
Practitioner Primary Address,Practitioner Primary Address,
Practitioner Primary Contact,Practitioner Primary Contact,
Practitioner Schedule,Practitioner Schedule,
Practitioner Schedule Not Found,Practitioner Schedule Not Found,
Practitioner Schedule:,Practitioner Schedule:,
Practitioner Schedules,Practitioner Schedules,
Practitioner Service Unit Schedule,Practitioner Service Unit Schedule,
Practitioner Type,Practitioner種類,
Practitioner {0} does not have a Practitioner Schedule assigned.,Practitioner {0} does not have a Practitioner Schedule assigned.,
Practitioner {0} does not have a Service Unit set against the Practitioner Schedule {1}.,Practitioner {0} does not have a Service Unit set against the Practitioner Schedule {1}.,
Practitioners,Practitioners,
Pre-Op,Pre-Op,
Pre-op Nursing Checklist Template,Pre-op Nursing Checklistテンプレート,
Preferred Display Name,Preferred Display名,
Pregnant,Pregnant,
Preliminary,Preliminary,
Prescribed Procedures,Prescribed Procedures,
Prescribed Therapies,Prescribed Therapies,
Prescription,Prescription,
Prescription Dosage,Prescription Dosage,
Prescription Duration,Prescription Duration,
Prescriptions,Prescriptions,
Presence of a fever (temp &gt; 38.5 °C/101.3 °F or sustained temp &gt; 38 °C/100.4 °F),Presence of a fever (temp &gt; 38.5 °C/101.3 °F or sustained temp &gt; 38 °C/100.4 °F),
Preventive,Preventive,
Price List,価格リスト,
Price List Rate,Price List Rate,
Primary Address,Primary Address,
Primary Address and Contact,Primary Address and Contact,
Primary Contact,Primary Contact,
Print,印刷,
Print Barcode,Print Barcode,
Print Format,Print Format,
Print Language,Print Language,
Print Position,Print Position,
Print {0},Print {0},
Printed,印刷済,
Printed on,Printed on,
Priority,優先度,
Procedure,Procedure,
Procedure Created,Procedure Created,
Procedure Name,Procedure名,
Procedure Prescription,Procedure Prescription,
Procedure Template,Procedureテンプレート,
Procedures,Procedures,
Process Service Request If Billing Status Is Paid,Process Service Request If Billing Status Is Paid,
Process Transfer,Process Transfer,
Processing Inpatient Discharge,Processing Inpatient Discharge,
Processing Patient Admission,Processing Patient Admission,
"Properties of the linked Item, you may further configure Batch Number and Expiry, Serial Number, Shelf Life etc. in the Item master","Properties of the linked Item, you may further configure Batch Number and Expiry, Serial Number, Shelf Life etc. in the Item master",
Proposal,Proposal,
PublicationStatus,PublicationStatus,
Qty,Qty,
Quantity,数量,
Quantity Invoiced,Quantity Invoiced,
Quantity:,Quantity:,
Quarterly,Quarterly,
Rack,Rack,
Range,範囲,
Rate,単価,
Rate / UOM,Rate / UOM,
Ratio,Ratio,
Ready,準備完了,
Reason,理由,
Reason For Rejection,Reason For Rejection,
Reason Reference,Reason Reference,
Reason Reference DocType,Reason Reference DocType,
Reason Required,Reason Required,
Reason for Cancellation,Reason for Cancellation,
Receivable Account,Receivable Account,
Receivable Account is entered more than once for same Company,Receivable Account is entered more than once for same Company,
Receivable Account not configured for Insurance Payor,Receivable Account not configured for Insurance Payor,
Received,受信済,
Received Time,Received Time,
Ref DocName,Ref DocName,
Ref DocType,Ref DocType,
Refer,Refer,
Refer Patient,Refer Patient,
Reference,参照,
Reference Appointments,Reference Appointments,
Reference Child,Reference Child,
Reference Doc,Reference Doc,
Reference DocType,Reference DocType,
Reference Docname,Reference Docname,
Reference Doctype,Reference Doctype,
Reference Name,参照名,
Reference Owner,Reference Owner,
Reference Posting Date,Reference Posting Date,
Reference Range,Reference Range,
Reference Ranges,Reference Ranges,
Reference Sales Invoice,Reference Sales Invoice,
Reference Text,Reference Text,
Reference Type,参照種類,
Reference URL,Reference URL,
References,参照,
Referral,Referral,
Referred to Practitioner,Referred to Practitioner,
Referring Practitioner,Referring Practitioner,
Reflex Order,Reflex Order,
Reflexes,Reflexes,
Registered,登録済,
Registration Fee,Registration Fee,
Registration Fee cannot be negative or zero,Registration Fee cannot be negative or zero,
Registration Item,Registration Item,
Registration Message,Registration Message,
Rehabilitation,Rehabilitation,
Reject,Reject,
Rejected,却下,
Rejected Amount,Rejected Amount,
Rejected Claims Expense Account,Rejected Claims Expense Account,
Rejected Claims Expense Account is entered more than once for same company,Rejected Claims Expense Account is entered more than once for same company,
Rejected Claims Expense account is not configured for Company {},Rejected Claims Expense account is not configured for Company {},
Relation,関連,
Remind Before,Remind Before,
Reminded,Reminded,
Reminder Message,Reminder Message,
Repeat,繰り返し,
Replaced,置換済,
Report Preference,Report Preference,
Request,リクエスト,
Request Date,Request Date,
Request Details,リクエスト詳細,
Request Name,リクエスト名,
Request Status,Request Status,
Request Status Codes.,Request Status Codes.,
Requested,リクエスト済,
Requested End Time,Requested End Time,
Requested Start Time,Requested Start Time,
Requesting Department,Requesting Department,
Requesting Practitioner,Requesting Practitioner,
Requesting Practitioner Name,Requesting Practitioner名,
Require Result Value,Require Result Value,
Reschedule,Reschedule,
Reschedule Appointment,Reschedule Appointment,
"Reselect, if the chosen address is edited after save","Reselect, if the chosen address is edited after save",
"Reselect, if the chosen contact is edited after save","Reselect, if the chosen contact is edited after save",
Resend OTP,Resend OTP,
Resistant,Resistant,
Respiratory rate,Respiratory rate,
Respiratory/Pulse Rate,Respiratory/Pulse Rate,
Response,レスポンス,
Result,結果,
Result Component,Result Component,
Result Date,Result Date,
Result Emailed Message,Result Emailed Message,
Result Format,Result Format,
Result Interpretation,Result Interpretation,
Result Legend,Result Legend,
Result Legend Print,Result Legend Print,
Result Options,Result Options,
Result Period From,Result Period From,
Result Period To,Result Period To,
Result Printed Message,Result Printed Message,
Result Template,結果テンプレート,
Result Value,Result Value,
Review Date,Review Date,
Revoke,Revoke,
Revoked,Revoked,
Risk Factors,Risk Factors,
Role,ロール,
Routine,Routine,
Row #{0} (Drug Prescription): Drug Code is mandatory,Row #{0} (Drug Prescription): Drug Codeは必須です,
Row #{0} (Lab Tests): Observation Template or Lab Test Template is mandatory,Row #{0} (Lab Tests): Observation Template or Lab Test Templateは必須です,
"Row #{0} Item under Insurance Coverage {1}, quantity cannot be more than approved quantity <b>{2}</b>","Row #{0} Item under Insurance Coverage {1}, quantity cannot be more than approved quantity <b>{2}</b>",
"Row #{0} Item under Insurance Coverage {1}, rate should be equal to approved rate<b>{2}</b>","Row #{0} Item under Insurance Coverage {1}, rate should be equal to approved rate<b>{2}</b>",
Row #{0}: Check Out datetime cannot be less than Check In datetime,Row #{0}: Check Out datetime cannot be less than Check In datetime,
Row #{0}: Conversion Factor is mandatory,Row #{0}: Conversion Factorは必須です,
Row #{0}: Document Type {1} is not submittable.,Row #{0}: Document Type {1} is not submittable.,
Row #{0}: Field {1} in Document Type {2} is not a Date / Datetime field.,Row #{0}: Field {1} in Document Type {2} is not a Date / Datetime field.,
Row #{0}: No such Field named {1} found in the Document Type {2}.,Row #{0}: No such Field named {1} found in the Document Type {2}.,
Row #{0}: Please enter the result value for {1},Row #{0}: Please enter the result value for {1},
Row #{0}: Result for Secondary UOM not calculated,Row #{0}: Result for Secondary UOM not calculated,
Row #{1} No Approved Insurance Claim found for Journal Entry {0},Row #{1} No Approved Insurance Claim found for Journal Entry {0},
Row {0}: Cannot create Inpatient Medication Entry against cancelled Inpatient Medication Order {1},Row {0}: Cannot create Inpatient Medication Entry against cancelled Inpatient Medication Order {1},
Row {0}: This Medication Order is already marked as completed,Row {0}: This Medication Order is already marked as completed,
RxNorm,RxNorm,
SMS Sent,SMS Sent,
"SMS not sent, please check SMS Settings","SMS not sent, please check SMS設定",
SNOMED CT,SNOMED CT,
STAT,STAT,
Sales Date,Sales Date,
Sales Invoice,売上請求書,
Sales Invoice Item,Sales Invoice Item,
Sales Invoice Item Amount,Sales Invoice Item Amount,
Sales Invoice Posting Date,Sales Invoice Posting Date,
Sales Invoice Reference,Sales Invoice Reference,
Sales Invoice Status,Sales Invoice Status,
Sales Invoice or Patient Encounter is required to create Lab Tests,Sales Invoice or Patient Encounter is required to create Lab Tests,
Sales Invoice {0} created,Sales Invoice {0} created,
Sample,サンプル,
Sample Already Collected,Sample Already Collected,
Sample Collection,Sample Collection,
Sample Collection Required,Sample Collection Required,
Sample Collection Time,Sample Collection Time,
Sample Collection {0} has been created,Sample Collection {0}が作成されました,
Sample Details,サンプル詳細,
Sample HTML,Sample HTML,
Sample ID,Sample ID,
Sample Quantity cannot be negative or 0,Sample Quantity cannot be negative or 0,
Sample Status,Sample Status,
Sample Type,サンプル種類,
Sample UOM,Sample UOM,
Samples,Samples,
Saturday,土曜日,
Save,保存,
Scale Max,Scale Max,
Scale Maximum,Scale Maximum,
Scale Min,Scale Min,
Scale Minimum,Scale Minimum,
Scan,Scan,
Schedule,スケジュール,
Schedule Admission,Schedule Admission,
Schedule Details,スケジュール詳細,
Schedule Discharge,Schedule Discharge,
Schedule Name,スケジュール名,
Scheduled,スケジュール済,
Scheduled Billing Time,Scheduled Billing Time,
"Schedules for {0} overlaps, do you want to proceed after skipping overlapped slots ?","Schedules for {0} overlaps, do you want to proceed after skipping overlapped slots ?",
Scheduling Patient Admission,Scheduling Patient Admission,
Scope,スコープ,
Scope Type,スコープ種類,
Score,スコア,
Score Obtained,Score Obtained,
Search,検索,
Secondary UOM,Secondary UOM,
Secondary UOM Result,Secondary UOM Result,
Select,選択,
Select Assessment Parameter,Select Assessment Parameter,
Select Assessment Template,Select Assessmentテンプレート,
Select Days,Select Days,
Select Document Type,Select Document種類,
Select Fields,Select Fields,
Select Insurance Policy,Select Insurance Policy,
Select Patient,Select Patient,
Select Therapy Type,Select Therapy種類,
Select a Service Request,Select a Service Request,
Select an Item Group for the Clinical Procedure Item.,Select an Item Group for the Clinical Procedure Item.,
"Select, to make the practitioner searchable with these fields","Select, to make the practitioner searchable with these fields",
Selected Fields,Selected Fields,
Selected service unit type doesn't have any item linked,Selected service unit type doesn't have any item linked,
Selling Price List not found. Please configure a valid Price List in the document.,Selling Price List not found. Please configure a valid Price List in the document.,
Send,送信,
Send SMS,Send SMS,
Sending OTP...,Sending OTP...,
Sensitivity,Sensitivity,
Sensitivity Test Result,Sensitivity Test Result,
Sensitivity Toggle,Sensitivity Toggle,
Sequence in Order Group,Sequence in Order Group,
Series,連番,
Service,サービス,
Service Details,サービス詳細,
Service Request,Service Request,
Service Request Category,Service Request Category,
Service Request Defaults,Service Request Defaults,
Service Request Reason,Service Request Reason,
Service Request need to be invoiced before proceeding,Service Request need to be invoiced before proceeding,
Service Request(s) Created,Service Request(s) Created,
Service Requests,Service Requests,
Service Template,サービステンプレート,
Service Template Type,Service Template種類,
Service Type,サービス種類,
Service Unit,Service Unit,
Service Unit Capacity,Service Unit Capacity,
Service Unit Name,Service Unit名,
Service Unit Name and Company are mandatory to create Healthcare Service Units,Service Unit Name and Company are mandatory to create Healthcare Service Units,
Service Unit Not Found,Service Unit Not Found,
Service Unit Occupied,Service Unit Occupied,
Service Unit Tree,Service Unit Tree,
Service Unit Type,Service Unit種類,
Service Unit Type Item,Service Unit Type Item,
Service Unit:,Service Unit:,
Sessions,セッション,
Sessions Completed,Sessions Completed,
Set the Item Code which will be used for billing the Clinical Procedure.,Set the Item Code which will be used for billing the Clinical Procedure.,
Set the Out Patient Consulting Charge for this Practitioner.,Set the Out Patient Consulting Charge for this Practitioner.,
Set the Practitioner Schedule you just created. This will be used while booking appointments.,Set the Practitioner Schedule you just created. This will be used while booking appointments.,
Set up default Accounts for the Healthcare Facility,Set up default Accounts for the Healthcare Facility,
Sets the number of concurrent appointments allowed,Sets the number of concurrent appointments allowed,
Short Interpretation,Short Interpretation,
Shortage Qty,Shortage Qty,
Show Completed Orders,Show Completed Orders,
Show Components,Show Components,
Show Diagnostics Tab on Portal,Show Diagnostics Tab on Portal,
Show Payment Popup,Show Payment Popup,
Show Payment Prompt in Appointment,Show Payment Prompt in Appointment,
Show in Portal,Show in Portal,
Siblings,Siblings,
Signature,署名,
Single,Single,
Slots for {0} are not added to the schedule,Slots for {0} are not added to the schedule,
Social History,Social History,
"Social History Observations define the patient's occupational, personal (e.g., lifestyle), social, familial, and environmental history and health risk factors that may impact the patient's health.","Social History Observations define the patient's occupational, personal (e.g., lifestyle), social, familial, and environmental history and health risk factors that may impact the patient's health.",
Source,ソース,
Source Doc,Source Doc,
Specimen,Specimen,
Specimen Type,Specimen種類,
Spouse,Spouse,
Staff Role,Staff Role,
Standard Document Types,Standard Document Types,
Standard Selling Rate should be greater than zero.,Standard Selling Rate should be greater than zero.,
Start,開始,
Start Date,Start Date,
Start Date should be before End Date,Start Date should be before End Date,
Start Time,Start Time,
State,状態,
Status,ステータス,
Steps,ステップ,
Steps Table,Steps Table,
Stock Consumption,Stock Consumption,
Stock Details,在庫詳細,
Stock Entry,Stock Entry,
Stock Entry {0} created,Stock Entry {0} created,
Stock UOM,Stock UOM,
Stock quantity to start the Procedure is not available in the Warehouse {0}. Do you want to record a Stock Entry?,Stock quantity to start the Procedure is not available in the Warehouse {0}. Do you want to record a Stock Entry?,
Stop,停止,
Stopped,停止済,
Store,ストア,
Strength,Strength,
Strength UOM,Strength UOM,
Subject,件名,
Submit,提出,
Submitted,提出済,
Submitted Date,Submitted Date,
"Subsequent to being Final, the observation has been modified subsequent. This includes updates/new information and corrections.","Subsequent to being Final, the observation has been modified subsequent. This includes updates/new information and corrections.",
"Subsequent to being Final, the observation has been modified to correct an error in the test result.","Subsequent to being Final, the observation has been modified to correct an error in the test result.",
Success,成功,
Sunday,日曜日,
Supplier,仕入先,
Surgical History,Surgical History,
Surgical history,Surgical history,
Survey,Survey,
Susceptible,Susceptible,
Sync,同期,
Syncing Documents ...,Syncing Documents ...,
System,システム,
System Health,システムヘルス,
System Manager,システム管理者,
System URI,System URI,
"System will validate if a document of this type is created and linked before completing the Nursing Task - for example, Vital Signs if the task is supposed to capture the vitals of the Patient","System will validate if a document of this type is created and linked before completing the Nursing Task - for example, Vital Signs if the task is supposed to capture the vitals of the Patient",
Targetted,Targetted,
Task Details,タスク詳細,
Task DocType,Task DocType,
Task Doctype,Task Doctype,
Task Document Name,Task Document名,
Task Duration,Task Duration,
Task End Time,Task End Time,
Task Resolution,Task Resolution,
Task Schedule,Task Schedule,
Task Start Time,Task Start Time,
Tasks,タスク,
Tele,Tele,
Temperature,Temperature,
Template,テンプレート,
Template Details,テンプレート詳細,
Template DocName,Template DocName,
Template DocType,Template DocType,
Template Name,テンプレート名,
Terms,条件,
Terms and Conditions,Terms and Conditions,
Terms and Conditions Details,Terms and Conditions詳細,
Territory,Territory,
Test,テスト,
Test :,Test :,
Test Created,Test Created,
Test Group,Test Group,
Test Name,テスト名,
Test Template,テストテンプレート,
Text,テキスト,
The activity described by the request has been fully performed. No further activity will occur.,The activity described by the request has been fully performed. No further activity will occur.,
"The authoring/source system does not know which of the status values currently applies for this observation. Note: This concept is not to be used for 'other' - one of the listed statuses is presumed to apply, but the authoring/source system does not know which.","The authoring/source system does not know which of the status values currently applies for this observation. Note: This concept is not to be used for 'other' - one of the listed statuses is presumed to apply, but the authoring/source system does not know which.",
"The authoring/source system does not know which of the status values currently applies for this request. Note: This concept is not to be used for 'other' - one of the listed statuses is presumed to apply, but the authoring/source system does not know which.","The authoring/source system does not know which of the status values currently applies for this request. Note: This concept is not to be used for 'other' - one of the listed statuses is presumed to apply, but the authoring/source system does not know which.",
The item referenced by {0} - {1} is already invoiced,The item referenced by {0} - {1} is already invoiced,
The lifecycle status of an artifact.,The lifecycle status of an artifact.,
The number of free follow ups (Patient Encounters in valid days) allowed,The number of free follow ups (Patient Encounters in valid days) allowed,
"The observation has been withdrawn following previous final release. This electronic record should never have existed, though it is possible that real-world decisions were based on it. (If real-world activity has occurred, the status should be 'cancelled' rather than 'entered-in-error'.).","The observation has been withdrawn following previous final release. This electronic record should never have existed, though it is possible that real-world decisions were based on it. (If real-world activity has occurred, the status should be 'cancelled' rather than 'entered-in-error'.).",
The observation is complete and there are no further actions needed.),The observation is complete and there are no further actions needed.),
The observation is unavailable because the measurement was not started or not completed (also sometimes called 'aborted').,The observation is unavailable because the measurement was not started or not completed (also sometimes called 'aborted').,
The request (and any implicit authorization to act) has been temporarily withdrawn but is expected to resume in the future.,The request (and any implicit authorization to act) has been temporarily withdrawn but is expected to resume in the future.,
The request (and any implicit authorization to act) has been terminated prior to the known full completion of the intended actions. No further activity should occur.,The request (and any implicit authorization to act) has been terminated prior to the known full completion of the intended actions. No further activity should occur.,
The request has been created but is not yet complete or ready for action.,The request has been created but is not yet complete or ready for action.,
The request has been withdrawn before any administrations have occurred,The request has been withdrawn before any administrations have occurred,
The request has normal priority.,The request has normal priority.,
"The request is 'actionable', but not all actions that are implied by it have occurred yet.","The request is 'actionable', but not all actions that are implied by it have occurred yet.",
The request is a suggestion made by someone/something that does not have an intention to ensure it occurs and without providing an authorization to act.,The request is a suggestion made by someone/something that does not have an intention to ensure it occurs and without providing an authorization to act.,
The request is in force and ready to be acted upon.,The request is in force and ready to be acted upon.,
The request is no longer active and the subject should no longer be taking the medication.,The request is no longer active and the subject should no longer be taking the medication.,
"The request is not yet 'actionable', e.g. it is a work in progress, requires sign-off, verification or needs to be run through decision support process.","The request is not yet 'actionable', e.g. it is a work in progress, requires sign-off, verification or needs to be run through decision support process.",
"The request represents a component or option for a RequestOrchestration that establishes timing, conditionality and/or other constraints among a set of requests.","The request represents a component or option for a RequestOrchestration that establishes timing, conditionality and/or other constraints among a set of requests.",
The request represents a legally binding instruction authored by a Patient or RelatedPerson.,The request represents a legally binding instruction authored by a Patient or RelatedPerson.,
The request represents a request/demand and authorization for action by the requestor.,The request represents a request/demand and authorization for action by the requestor.,
The request represents an automatically generated supplemental authorization for action based on a parent authorization together with initial results of the action taken against that parent authorization.,The request represents an automatically generated supplemental authorization for action based on a parent authorization together with initial results of the action taken against that parent authorization.,
The request represents an intention to ensure something occurs without providing an authorization for others to act.,The request represents an intention to ensure something occurs without providing an authorization for others to act.,
The request represents an original authorization for action.,The request represents an original authorization for action.,
The request represents the view of an authorization instantiated by a fulfilling system representing the details of the fulfiller's intention to act upon a submitted order.,The request represents the view of an authorization instantiated by a fulfilling system representing the details of the fulfiller's intention to act upon a submitted order.,
The request should be actioned as soon as possible - higher priority than urgent.,The request should be actioned as soon as possible - higher priority than urgent.,
The request should be actioned immediately - highest possible priority. E.g. an emergency.,The request should be actioned immediately - highest possible priority. E.g. an emergency.,
The request should be actioned promptly - higher priority than routine.,The request should be actioned promptly - higher priority than routine.,
"The request was recorded against the wrong patient or for some reason should not have been recorded (e.g. wrong medication, wrong dose, etc.). Some of the actions that are implied by the medication request may have occurred. For example, the medication may have been dispensed and the patient may have taken some of the medication.","The request was recorded against the wrong patient or for some reason should not have been recorded (e.g. wrong medication, wrong dose, etc.). Some of the actions that are implied by the medication request may have occurred. For example, the medication may have been dispensed and the patient may have taken some of the medication.",
"The results of observations generated by laboratories. Laboratory results are typically generated by laboratories providing analytic services in areas such as chemistry, hematology, serology, histology, cytology, anatomic pathology (including digital pathology), microbiology, and/or virology. These observations are based on analysis of specimens obtained from the patient and submitted to the laboratory.","The results of observations generated by laboratories. Laboratory results are typically generated by laboratories providing analytic services in areas such as chemistry, hematology, serology, histology, cytology, anatomic pathology (including digital pathology), microbiology, and/or virology. These observations are based on analysis of specimens obtained from the patient and submitted to the laboratory.",
The role responsible for performing the medication request,The role responsible for performing the medication request,
The role responsible for performing the service,The role responsible for performing the service,
The selected Service Unit <strong>{0}</strong> is already occupied. Please choose a vacant Service Unit.,The selected Service Unit <strong>{0}</strong> is already occupied. Please choose a vacant Service Unit.,
The time duration before or after the event on which the Nursing Task is to be performed. The Nursing Task start time will be set based on this.,The time duration before or after the event on which the Nursing Task is to be performed. The Nursing Task start time will be set based on this.,
Therapy,Therapy,
Therapy For,Therapy For,
Therapy Plan,Therapy Plan,
Therapy Plan Detail,Therapy Plan詳細,
Therapy Plan Details,Therapy Plan詳細,
Therapy Plan Required,Therapy Plan Required,
Therapy Plan Template,Therapy Planテンプレート,
Therapy Plan Template Detail,Therapy Plan Template詳細,
Therapy Plan is required to create Therapy Session,Therapy Plan is required to create Therapy Session,
Therapy Plan {0} created successfully.,Therapy Plan {0} created successfully.,
Therapy Session,Therapy Session,
Therapy Session Charges: {0},Therapy Session Charges: {0},
Therapy Session is already created,Therapy Session is already created,
Therapy Session overlaps with {0},Therapy Session overlaps with {0},
Therapy Session {0} already created from service request {1},Therapy Session {0} already created from service request {1},
Therapy Sessions Overlapping,Therapy Sessions Overlapping,
Therapy Type,Therapy種類,
Therapy Types,Therapy Types,
There are Orders yet to be carried out<b> {0},There are Orders yet to be carried out<b> {0},
There are no Therapies prescribed for Patient {0},There are no Therapies prescribed for Patient {0},
These options will be available for selection in Observation. No need to add a blank space before the first option,These options will be available for selection in Observation. No need to add a blank space before the first option,
This error can be due to invalid formula.,This error can be due to invalid formula.,
This is a root healthcare service unit and cannot be edited.,This is a root healthcare service unit and cannot be edited.,
This is an initial or interim observation: data may be incomplete or unverified.,This is an initial or interim observation: data may be incomplete or unverified.,
This is based on transactions against this Healthcare Practitioner.,This is based on transactions against this Healthcare Practitioner.,
This is based on transactions against this Patient. See timeline below for details,This is based on transactions against this Patient. See timeline below for details,
This method is only meant for developer mode,This method is only meant for developer mode,
"This request should never have existed and should be considered 'void'. (It is possible that real-world decisions were based on it. If real-world activity has occurred, the status should be 'revoked' rather than 'entered-in-error'.).","This request should never have existed and should be considered 'void'. (It is possible that real-world decisions were based on it. If real-world activity has occurred, the status should be 'revoked' rather than 'entered-in-error'.).",
This value is updated in the Default Sales Price List.,This value is updated in the Default Sales Price List.,
Thursday,木曜日,
Time,時刻,
Time Off,Time Off,
Time Offset,Time Offset,
Time Slots,Time Slots,
Time of Approval,Time of Approval,
Time of Result,Time of Result,
Time period (Valid number of days) for free consultations,Time period (Valid number of days) for free consultations,
"Time slot skiped, the slot {0} to {1} overlap exisiting slot {2} to {3}","Time slot skiped, the slot {0} to {1} overlap exisiting slot {2} to {3}",
Time slots added,Time slots added,
Title,タイトル,
To,宛先,
To Admit,To Admit,
To Age Type,To Age種類,
To Date,To Date,
To Datetime,To Datetime,
To Discharge,To Discharge,
To Duration,To Duration,
To Time,To Time,
To enable this feature need Payments App,To enable this feature need Payments App,
Tobacco Consumption (Past),Tobacco Consumption (Past),
Tobacco Consumption (Present),Tobacco Consumption (Present),
Tobacco past use,Tobacco past use,
Tobacco use,Tobacco use,
Today,今日,
Tongue,Tongue,
Top,上部,
Total,合計,
Total Amount,Amount合計,
Total Counts Completed,Counts Completed合計,
Total Counts Targeted,Counts Targeted合計,
Total Coverage Amount Invoiced,Coverage Amount Invoiced合計,
Total Dispensable Quantity,Dispensable Quantity合計,
Total Insurance Claim Amount,Insurance Claim Amount合計,
Total Orders,注文合計,
Total Qty Invoiced,Qty Invoiced合計,
Total Sales,売上合計,
Total Score,スコア合計,
Total Score Obtained,Score Obtained合計,
Total Sessions,セッション合計,
Total Sessions Completed,Sessions Completed合計,
Traceback,Traceback,
Training,Training,
Transfer,転送,
Transfer Qty,Transfer Qty,
Transferred For Procedure,Transferred For Procedure,
Travel,Travel,
Treatment Counselling,Treatment Counselling,
Treatment Counselling Required for IP,Treatment Counselling Required for IP,
Treatment Done,Treatment Done,
Treatment Plan Template,Treatment Planテンプレート,
Treatment Plan Template Item,Treatment Plan Template Item,
Treatment Plan Template Items,Treatment Plan Template Items,
Treatment Plan Template Practitioner,Treatment Plan Template Practitioner,
Tree Details,Tree詳細,
Tree Type,Tree種類,
Tuesday,火曜日,
Type,種類,
Type of the new Service Unit,Type of the new Service Unit,
UOM,UOM,
UOM Conversion in Hours,UOM Conversion in Hours,
URI,URI,
URL,URL,
Unavailable,利用不可,
Unavailable block for a practitioner must overlap at least partially with an existing Availability,Unavailable block for a practitioner must overlap at least partially with an existing Availability,
Unbilled Services,Unbilled Services,
Underline,Underline,
Underweight,Underweight,
Unknown,不明,
Unsatisfactory,Unsatisfactory,
Update,更新,
Update Claim Status,Update Claim Status,
Update Schedule,Update Schedule,
Update Status,Update Status,
Update Stock,Update Stock,
Urgent,緊急,
User,ユーザー,
User ID,User ID,
User Settings,ユーザー設定,
User exists with Email {},User exists with Email {},
User {0} does not exist,User {0} does not exist,
User {0} is already assigned to Healthcare Practitioner {1},User {0} is already assigned to Healthcare Practitioner {1},
User {0} is disabled,User {0} is disabled,
Using ICD-[x] with HL7 Standards. https://terminology.hl7.org/ICD.html,Using ICD-[x] with HL7 Standards. https://terminology.hl7.org/ICD.html,
Using LOINC with HL7 Standards. https://terminology.hl7.org/LOINC.html,Using LOINC with HL7 Standards. https://terminology.hl7.org/LOINC.html,
Using RxNorm with HL7 Standards. https://terminology.hl7.org/RxNorm.html,Using RxNorm with HL7 Standards. https://terminology.hl7.org/RxNorm.html,
"Using SNOMED CT with HL7 Standards. https://terminology.hl7.org/SNOMEDCT.html
				See also the SNOMED CT Usage Summary (link below) which summarizes the use of SNOMED CT in the base FHIR Specification.
				https://www.hl7.org/fhir/snomedct-usage.html","Using SNOMED CT with HL7 Standards. https://terminology.hl7.org/SNOMEDCT.html
				See also the SNOMED CT Usage Summary (link below) which summarizes the use of SNOMED CT in the base FHIR Specification.
				https://www.hl7.org/fhir/snomedct-usage.html",
Using UCUM with HL7 Standards. https://terminology.hl7.org/UCUM.html,Using UCUM with HL7 Standards. https://terminology.hl7.org/UCUM.html,
Vacant,Vacant,
Valid From,Valid From,
Valid Number of Days,Valid Number of Days,
Valid Till,Valid Till,
Validate Nursing Checklists,Validate Nursing Checklists,
Validates all mandatory tasks in nursing checklist to be Completed before a Patient transactional event.,Validates all mandatory tasks in nursing checklist to be Completed before a Patient transactional event.,
"Validates all mandatory tasks in nursing checklist to be Completed before a Patient transactional event. For example, if any of the tasks as part of the Discharge Checklist is not in status Completed, system will alert the user while trying to Discharge the Patient from inpatient facility","Validates all mandatory tasks in nursing checklist to be Completed before a Patient transactional event. For example, if any of the tasks as part of the Discharge Checklist is not in status Completed, system will alert the user while trying to Discharge the Patient from inpatient facility",
Validation Error,Validation Error,
Validity,Validity,
Value,値,
Value Set,Value Set,
Variance,Variance,
Verification Failed,Verification Failed,
Verified,確認済,
Verify ABHA,Verify ABHA,
Verify ABHA Number,Verify ABHA Number,
Version,バージョン,
Very Coated,Very Coated,
Very Hyper,Very Hyper,
Video Conferencing disabled for group consultations,Video Conferencing disabled for group consultations,
"Video conferencing enabled for {}, 											please link {} or configure Default Google Calendar in {}","Video conferencing enabled for {}, 											please link {} or configure Default Google Calendar in {}",
View,ビュー,
View Lab Tests,View Lab Tests,
Visits Completed,Visits Completed,
Vital Signs,バイタルサイン,
Warehouse,倉庫,
Warehouse from where medication stock should be consumed,Warehouse from where medication stock should be consumed,
Warning,警告,
Website,ウェブサイト,
Wednesday,水曜日,
Week,週,
Weekly,週次,
Weight (In Kilogram),Weight (In Kilogram),
